Dataset; #Training; %Training; %DefectTraining; %DefectTesting; Classifier; Balancing; FeatureSelection; TP; FP; TN; FN; Precision; Recall; ROC Area; Kappa
AVRO;12;0.9625668449197861;0.23796296296296296;0.023809523809523808;IBK;OVERSAMPLING;No;38.0;0.0;1.0;3.0;1.0;0.926829268292683;0.9390243902439024;0.3762376237623768
AVRO;12;0.9625668449197861;0.23796296296296296;0.023809523809523808;RandomForest;OVERSAMPLING;No;79.0;1.0;1.0;3.0;0.9875;0.9634146341463414;0.9359756097560976;0.3114754098360652
AVRO;12;0.9625668449197861;0.23796296296296296;0.023809523809523808;NaiveBayes;OVERSAMPLING;No;115.0;2.0;1.0;8.0;0.9829059829059829;0.9349593495934959;0.9119241192411924;0.13580246913580182
AVRO;12;0.9625668449197861;0.23796296296296296;0.023809523809523808;IBK;UNDERSAMPLING;No;36.0;0.0;1.0;5.0;1.0;0.8780487804878049;0.9390243902439024;0.25531914893616986
AVRO;12;0.9625668449197861;0.23796296296296296;0.023809523809523808;RandomForest;UNDERSAMPLING;No;75.0;1.0;1.0;7.0;0.9868421052631579;0.9146341463414634;0.9085365853658537;0.16831683168316874
AVRO;12;0.9625668449197861;0.23796296296296296;0.023809523809523808;NaiveBayes;UNDERSAMPLING;No;115.0;2.0;1.0;8.0;0.9829059829059829;0.9349593495934959;0.8644986449864499;0.13580246913580182
AVRO;12;0.9625668449197861;0.23796296296296296;0.023809523809523808;IBK;SMOTE;No;38.0;0.0;1.0;3.0;1.0;0.926829268292683;0.9634146341463414;0.3762376237623768
AVRO;12;0.9625668449197861;0.23796296296296296;0.023809523809523808;RandomForest;SMOTE;No;79.0;1.0;1.0;3.0;0.9875;0.9634146341463414;0.9176829268292683;0.3114754098360652
AVRO;12;0.9625668449197861;0.23796296296296296;0.023809523809523808;NaiveBayes;SMOTE;No;119.0;2.0;1.0;4.0;0.9834710743801653;0.967479674796748;0.8577235772357723;0.2269938650306733
AVRO;13;0.998220640569395;0.22994652406417113;1.0;IBK;NO SAMPLING;Yes;0.0;0.0;2.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;RandomForest;NO SAMPLING;Yes;0.0;0.0;4.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;NaiveBayes;NO SAMPLING;Yes;0.0;0.0;6.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;IBK;OVERSAMPLING;Yes;0.0;0.0;2.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;RandomForest;OVERSAMPLING;Yes;0.0;0.0;4.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;NaiveBayes;OVERSAMPLING;Yes;0.0;0.0;6.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;IBK;UNDERSAMPLING;Yes;0.0;0.0;2.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;RandomForest;UNDERSAMPLING;Yes;0.0;0.0;4.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;NaiveBayes;UNDERSAMPLING;Yes;0.0;0.0;6.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;IBK;SMOTE;Yes;0.0;0.0;2.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;RandomForest;SMOTE;Yes;0.0;0.0;4.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;NaiveBayes;SMOTE;Yes;0.0;0.0;6.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;IBK;NO SAMPLING;No;0.0;0.0;2.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;RandomForest;NO SAMPLING;No;0.0;0.0;4.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;NaiveBayes;NO SAMPLING;No;0.0;0.0;6.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;IBK;OVERSAMPLING;No;0.0;0.0;2.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;RandomForest;OVERSAMPLING;No;0.0;0.0;4.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;NaiveBayes;OVERSAMPLING;No;0.0;0.0;6.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;IBK;UNDERSAMPLING;No;0.0;0.0;2.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;RandomForest;UNDERSAMPLING;No;0.0;0.0;4.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;NaiveBayes;UNDERSAMPLING;No;0.0;0.0;6.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;IBK;SMOTE;No;0.0;0.0;2.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;RandomForest;SMOTE;No;0.0;0.0;4.0;0.0;NaN;NaN;NaN;1.0
AVRO;13;0.998220640569395;0.22994652406417113;1.0;NaiveBayes;SMOTE;No;0.0;0.0;6.0;0.0;NaN;NaN;NaN;1.0
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;IBK;NO SAMPLING;Yes;53.0;2.0;23.0;5.0;0.9636363636363636;0.9137931034482759;0.9210344827586207;0.8062687562520839
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;RandomForest;NO SAMPLING;Yes;107.0;2.0;48.0;9.0;0.981651376146789;0.9224137931034483;0.9678448275862069;0.8486154866522964
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;NaiveBayes;NO SAMPLING;Yes;160.0;2.0;73.0;14.0;0.9876543209876543;0.9195402298850575;0.9598850574712644;0.8540017590149516
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;IBK;OVERSAMPLING;Yes;53.0;2.0;23.0;5.0;0.9636363636363636;0.9137931034482759;0.9275862068965517;0.8062687562520839
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;RandomForest;OVERSAMPLING;Yes;105.0;2.0;48.0;11.0;0.9813084112149533;0.9051724137931034;0.9712068965517241;0.8230277185501067
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;NaiveBayes;OVERSAMPLING;Yes;156.0;2.0;73.0;18.0;0.9873417721518988;0.896551724137931;0.9589272030651341;0.8201127004768097
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;IBK;UNDERSAMPLING;Yes;50.0;2.0;23.0;8.0;0.9615384615384616;0.8620689655172413;0.8910344827586207;0.7320852162685603
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;RandomForest;UNDERSAMPLING;Yes;104.0;2.0;48.0;12.0;0.9811320754716981;0.896551724137931;0.9472413793103448;0.8104404567699836
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;NaiveBayes;UNDERSAMPLING;Yes;155.0;2.0;73.0;19.0;0.9872611464968153;0.8908045977011494;0.9446743295019157;0.8117913832199545
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;IBK;SMOTE;Yes;53.0;0.0;25.0;5.0;1.0;0.9137931034482759;0.9568965517241379;0.8646003262642741
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;RandomForest;SMOTE;Yes;108.0;0.0;50.0;8.0;1.0;0.9310344827586207;0.9892241379310345;0.8905013192612136
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;NaiveBayes;SMOTE;Yes;162.0;0.0;75.0;12.0;1.0;0.9310344827586207;0.9913793103448276;0.8905013192612136
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;IBK;NO SAMPLING;No;55.0;2.0;23.0;3.0;0.9649122807017544;0.9482758620689655;0.9341379310344827;0.8585066484827822
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;RandomForest;NO SAMPLING;No;112.0;2.0;48.0;4.0;0.9824561403508771;0.9655172413793104;0.9638793103448275;0.9151039890896693
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;NaiveBayes;NO SAMPLING;No;165.0;2.0;73.0;9.0;0.9880239520958084;0.9482758620689655;0.9586590038314177;0.8977718060687493
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;IBK;OVERSAMPLING;No;54.0;2.0;23.0;4.0;0.9642857142857143;0.9310344827586207;0.9117241379310345;0.8320971004720161
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;RandomForest;OVERSAMPLING;No;109.0;2.0;48.0;7.0;0.9819819819819819;0.9396551724137931;0.9548275862068966;0.87476948868399
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;NaiveBayes;OVERSAMPLING;No;160.0;2.0;73.0;14.0;0.9876543209876543;0.9195402298850575;0.9517241379310345;0.8540017590149516
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;IBK;UNDERSAMPLING;No;52.0;2.0;23.0;6.0;0.9629629629629629;0.896551724137931;0.9082758620689655;0.7810026385224275
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;RandomForest;UNDERSAMPLING;No;106.0;2.0;48.0;10.0;0.9814814814814815;0.9137931034482759;0.9460344827586207;0.8357519788918205
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;NaiveBayes;UNDERSAMPLING;No;159.0;2.0;73.0;15.0;0.9875776397515528;0.9137931034482759;0.9517241379310345;0.8454376163873372
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;IBK;SMOTE;No;55.0;1.0;24.0;3.0;0.9821428571428571;0.9482758620689655;0.9541379310344827;0.8880647336480106
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;RandomForest;SMOTE;No;111.0;1.0;49.0;5.0;0.9910714285714286;0.9568965517241379;0.9764655172413793;0.9160485502360081
AVRO;14;0.9312344656172328;0.2313167259786477;0.30120481927710846;NaiveBayes;SMOTE;No;164.0;1.0;74.0;10.0;0.9939393939393939;0.9425287356321839;0.980727969348659;0.8985217294653773
