Release; File; Size; LocTouched; LocAdded; MaxLocAdded; AvgLocAdded; Nauth; Nfix; Nr; ChgSetSize; Buggy
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;518;1134;636;407;70.67;3;3;9;439;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;183;15;8;4;2;2;2;4;323;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;34;6;3;3;1.5;2;0;2;225;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;164;45;23;16;4.6;3;0;5;337;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;37;10;5;4;1.67;3;0;3;241;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;135;96;43;26;5.38;3;3;8;423;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;59;23;12;7;3;3;1;4;349;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;61;93;47;43;15.67;2;0;3;317;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;740;1641;928;531;77.33;3;5;12;453;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;228;132;91;33;13;3;0;7;354;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;147;155;92;28;10.22;3;3;9;429;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;173;74;46;17;7.67;3;0;6;356;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;51;18;9;7;2.25;3;0;4;244;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;141;61;44;30;11;3;2;4;343;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;148;43;23;17;5.75;3;2;4;343;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;65;2;1;1;0.5;2;0;2;225;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;63;2;1;1;0.5;2;0;2;225;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;159;47;25;9;3.57;3;2;7;384;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;130;95;87;71;21.75;3;0;4;257;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;371;376;280;111;25.45;3;1;11;424;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;110;89;82;75;27.33;3;0;3;257;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;514;58;35;8;4.38;3;1;8;392;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;583;190;110;24;12.22;3;4;9;392;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;136;0;0;0;0;1;0;1;55;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;155;21;11;8;3.67;2;0;3;317;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;124;21;11;8;3.67;2;0;3;317;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;70;807;68;51;11.33;3;0;6;344;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;218;441;233;101;38.83;3;0;6;390;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java;35;10;5;4;1.67;3;0;3;257;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;20;10;5;5;2.5;2;0;2;225;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;68;8;4;4;2;2;1;2;225;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java;23;21;11;7;3.67;2;0;3;317;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;49;33;4;4;1.33;3;0;3;257;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;234;42;22;16;5.5;3;0;4;324;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;238;233;157;43;13.08;3;0;12;451;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;223;76;43;20;7.17;3;0;6;387;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;281;68;34;24;5.67;3;0;6;377;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;1016;634;477;166;47.7;3;1;10;392;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java;385;164;85;45;17;3;0;5;247;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java;52;17;9;6;3;2;0;3;317;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;167;40;25;9;4.17;3;0;6;395;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java;132;37;14;8;3.5;3;1;4;355;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java;92;56;41;25;10.25;3;0;4;318;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java;96;25;14;7;2.8;3;0;5;381;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java;44;13;8;4;2.67;3;0;3;263;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCacheTest.java;111;174;153;131;38.25;1;0;4;185;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;85;151;127;101;21.17;2;3;6;294;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java;49;77;74;61;18.5;2;0;4;152;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;73;106;99;90;33;3;0;3;208;Si
1;hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java;6365;18357;12362;6267;6181;2;0;2;170;No
1;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;113;137;133;128;44.33;2;0;3;263;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java;97;126;122;116;40.67;2;0;3;137;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;707;1132;930;714;155;2;1;6;207;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java;118;19;13;8;3.25;2;0;4;178;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;94;115;114;113;57;1;0;2;32;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;198;275;247;222;82.33;2;1;3;43;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;596;277;244;209;48.8;2;0;5;191;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java;242;321;291;246;97;1;1;3;42;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;54;78;78;78;78;1;0;1;26;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;323;351;348;343;116;1;2;3;67;Si
1;hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java;51;72;72;72;72;1;0;1;27;No
1;hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java;24;42;42;42;42;1;0;1;27;No
1;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java;349;19;14;14;14;1;0;1;27;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;198;232;224;216;56;2;4;4;41;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;359;417;397;377;99.25;2;8;4;41;Si
1;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;190;206;206;206;206;1;0;1;2;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;87;107;106;61;53;1;2;2;70;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java;36;55;55;55;55;1;0;1;38;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;235;257;255;251;127.5;1;1;2;35;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;158;193;193;193;193;1;0;1;32;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;466;514;514;514;514;1;0;1;32;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;184;204;204;204;204;1;0;1;32;No
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;120;144;144;144;144;1;0;1;32;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;80;98;98;98;98;1;0;1;32;Si
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;73;94;94;94;94;1;1;1;32;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java;26;47;47;47;47;1;0;1;32;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java;26;47;47;47;47;1;0;1;32;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java;26;47;47;47;47;1;0;1;32;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java;25;46;46;46;46;1;0;1;32;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java;26;47;47;47;47;1;0;1;32;No
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;117;136;136;136;136;1;0;1;32;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;242;261;261;261;261;1;0;1;32;Si
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;71;90;90;90;90;1;2;1;1;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;448;720;361;239;30.08;3;7;12;72;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;164;139;116;61;14.5;3;7;8;34;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;283;14;12;8;6;1;2;2;4;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java;339;334;253;241;84.33;1;1;3;45;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;596;210;185;98;46.25;1;2;4;60;Si
2;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;230;69;49;42;24.5;1;1;2;37;Si
2;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;249;172;172;172;172;1;1;1;4;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java;20;7;7;5;3.5;1;1;2;44;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;420;105;78;53;26;1;1;3;59;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;69;25;23;23;23;1;1;1;11;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;90;4;4;4;4;1;1;1;11;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;185;4;4;4;4;1;1;1;11;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;56;5;5;5;5;1;1;1;11;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;41;5;5;5;5;1;1;1;11;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;427;19;18;17;9;1;1;2;44;Si
2;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;134;42;31;25;10.33;1;2;3;50;Si
2;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;58;9;9;5;4.5;1;1;2;44;Si
2;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;230;246;246;246;246;1;1;1;11;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;358;57;46;33;11.5;3;4;4;38;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;224;29;15;13;7.5;1;1;2;13;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;883;301;222;95;24.67;3;6;9;70;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;292;76;70;44;14;3;3;5;41;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;713;209;163;155;27.17;2;6;6;62;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;30;446;119;30;17;2;6;7;56;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java;130;42;40;39;20;1;2;2;14;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;128;59;26;25;13;1;1;2;28;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;140;42;12;7;6;2;2;2;9;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;459;65;29;15;7.25;2;4;4;10;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;123;7;5;5;5;1;1;1;4;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;9;27;27;27;27;1;0;1;1;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;67;90;89;84;44.5;1;0;2;4;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;39;13;9;9;9;1;0;1;2;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;68;35;26;26;26;1;0;1;2;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java.orig;1005;2054;1027;1027;513.5;1;0;2;12;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;742;1406;572;106;28.6;3;12;20;145;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;33;55;53;52;26.5;2;0;2;17;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;13;35;33;33;16.5;2;0;2;17;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;23;761;128;92;16;2;4;8;61;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;9;133;80;79;40;1;0;2;19;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;42;60;60;60;60;1;0;1;12;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;531;192;182;110;30.33;2;5;6;30;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;215;236;236;236;236;1;0;1;12;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;485;192;153;61;17;2;7;9;90;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;72;90;90;90;90;1;0;1;12;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;40;58;58;58;58;1;0;1;12;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;510;22;9;5;2.25;1;0;4;42;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;258;62;61;30;20.33;2;2;3;8;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;674;303;197;48;19.7;3;7;10;61;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;79;111;106;101;35.33;2;2;3;20;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;136;164;161;157;53.67;1;2;3;20;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;563;652;617;394;68.56;3;7;9;66;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;14;30;30;30;30;1;0;1;4;No
2;hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java;382;414;407;397;135.67;2;1;3;37;Si
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java;407;431;428;424;214;1;0;2;37;Si
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java;1023;1071;1056;1029;528;1;0;2;37;Si
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java;74;92;92;92;92;1;0;1;4;No
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java;332;359;357;357;178.5;1;0;2;37;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;205;52;49;26;16.33;2;3;3;16;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;220;201;126;75;31.5;1;3;4;19;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;40;235;74;36;14.8;1;2;5;34;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;240;64;43;33;14.33;2;2;3;34;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java;242;273;6;6;3;2;2;2;27;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;163;17;8;4;2.67;2;2;3;48;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;41;22;13;13;13;1;1;1;10;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;130;103;30;19;5;3;5;6;74;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;109;94;59;37;11.8;2;4;5;66;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;68;43;23;23;23;1;1;1;10;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;334;99;76;76;38;2;2;2;27;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;148;22;20;10;6.67;2;3;3;32;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;1143;135;131;126;65.5;1;2;2;19;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java;115;147;4;3;1.33;2;3;3;18;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;164;11;4;3;2;2;2;2;11;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;238;70;55;44;18.33;2;2;3;16;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java;145;172;169;166;84.5;1;2;2;14;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;357;421;400;227;100;3;1;4;43;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;230;277;263;143;52.6;3;3;5;46;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;552;268;151;105;25.17;3;6;6;20;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;265;42;36;23;9;3;3;4;32;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;880;245;207;165;69;1;1;3;20;Si
2;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;710;77;55;31;18.33;1;0;3;43;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;221;129;101;47;33.67;1;2;3;13;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;19;40;40;40;40;1;1;1;5;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;487;581;545;378;77.86;3;2;7;48;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;298;345;332;317;110.67;2;3;3;32;Si
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;197;239;227;177;75.67;1;1;3;9;Si
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;253;297;284;260;142;1;0;2;8;No
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;433;617;534;425;106.8;3;1;5;16;Si
2;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;198;224;220;211;55;2;1;4;10;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;131;68;63;58;31.5;2;1;2;41;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;165;208;202;195;101;1;2;2;23;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;302;325;323;298;161.5;1;2;2;18;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;73;10;5;3;2.5;2;2;2;27;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java;144;163;163;133;54.33;1;3;3;22;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;635;667;666;665;333;1;0;2;25;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java;299;91;86;47;28.67;2;0;3;20;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java;146;13;13;13;13;1;0;1;12;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java;124;19;9;9;9;1;0;1;12;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java;663;144;120;38;30;1;2;4;24;Si
2;hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java;6521;12700;6428;6428;6428;1;0;1;12;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java;465;70;62;50;31;1;0;2;45;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java;70;3;3;3;3;1;0;1;12;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;728;46;43;29;14.33;1;0;3;60;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java;63;20;18;18;18;1;0;1;12;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;225;241;241;241;241;1;0;1;12;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;108;12;12;12;12;1;0;1;12;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java;22;4;0;0;0;1;1;1;10;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;115;8;3;3;3;1;1;1;10;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;242;8;4;4;4;1;1;1;10;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;318;351;345;336;115;2;3;3;23;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java;132;6;3;3;3;1;1;1;10;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;164;18;17;15;5.67;2;3;3;22;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java;108;127;127;127;127;1;1;1;1;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java;19;37;37;37;37;1;0;1;3;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java;9;27;27;27;27;1;0;1;3;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java;29;48;48;48;48;1;0;1;3;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;13;32;32;32;32;1;0;1;5;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;47;82;74;69;37;1;0;2;13;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;65;148;118;113;59;1;0;2;13;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;30;58;55;53;27.5;1;0;2;13;Si
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;766;894;841;712;120.14;3;5;7;47;Si
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;189;210;210;127;70;2;4;3;9;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;558;14;11;8;5.5;1;0;2;48;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java;51;3;3;3;3;1;0;1;15;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java;56;8;8;8;8;1;0;1;15;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java;35;53;52;51;26;1;0;2;48;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java;13;31;31;31;31;1;0;1;15;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java;61;9;9;9;9;1;0;1;15;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java;152;14;14;14;14;1;0;1;15;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java;65;11;10;10;10;1;0;1;15;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java;59;77;77;77;77;1;0;1;15;Si
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java;45;63;63;63;63;1;0;1;15;No
